378,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-25
378,1,Side of Chips,,1.69,2018-01-25
379,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,2018-01-01
379,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-01
379,1,Chips and Tomatillo Green Chili Salsa,,2.95,2018-01-01
379,3,Canned Soft Drink,[Lemonade],3.75,2018-01-01
379,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Cheese, Sour Cream, Lettuce]]",9.25,2018-01-01
380,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,2018-01-29
380,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-29
380,1,Chips,,2.15,2018-01-29
380,1,Bottled Water,,1.5,2018-01-29
381,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Cheese]",8.49,2018-01-21
381,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Cheese]",8.49,2018-01-21
381,1,Nantucket Nectar,[Pomegranate Cherry],3.39,2018-01-21
382,1,Steak Bowl,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Rice, Cheese]]",8.69,2018-01-08
382,1,Chips and Guacamole,,3.89,2018-01-08
383,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-28
383,1,Chips and Guacamole,,4.45,2018-01-28
384,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,2018-01-10
384,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25,2018-01-10
384,1,Chips,,2.15,2018-01-10
384,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-10
385,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-13
385,1,Side of Chips,,1.69,2018-01-13
386,1,Veggie Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese]]",8.49,2018-01-11
386,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-11
387,1,Canned Soft Drink,[Lemonade],1.25,2018-01-27
387,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",8.75,2018-01-27
387,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.75,2018-01-27
387,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Lettuce, Guacamole]]",11.75,2018-01-27
388,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99,2018-01-22
388,1,Bottled Water,,1.09,2018-01-22
389,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream]]",8.75,2018-01-20
389,1,Chips and Guacamole,,4.45,2018-01-20
389,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, Lettuce]",8.75,2018-01-20
389,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-20
389,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,2018-01-20
389,1,Chips,,2.15,2018-01-20
390,1,Chips and Guacamole,,3.99,2018-01-25
390,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-25
391,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-02
391,1,Chips and Guacamole,,3.99,2018-01-02
392,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",8.49,2018-01-18
392,1,Side of Chips,,1.69,2018-01-18
392,1,Canned Soda,[Coca Cola],1.09,2018-01-18
393,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-09
393,1,Canned Soda,[Sprite],1.09,2018-01-09
394,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",9.25,2018-01-20
394,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",8.75,2018-01-20
395,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]",8.99,2018-01-19
395,1,Chips and Fresh Tomato Salsa,,2.39,2018-01-19
396,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-18
396,1,Canned Soft Drink,[Coke],1.25,2018-01-18
396,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Guacamole]]",11.25,2018-01-18
396,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]",11.25,2018-01-18
397,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,2018-01-10
397,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25,2018-01-10
398,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,2018-01-17
398,1,Bottled Water,,1.5,2018-01-17
399,1,Chips and Guacamole,,3.99,2018-01-11
399,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Pinto Beans, Cheese, Sour Cream]]",8.49,2018-01-11
400,1,Veggie Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,2018-01-02
400,1,Carnitas Burrito,[Tomatillo Red Chili Salsa],9.25,2018-01-02
400,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,2018-01-02
401,2,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",17.5,2018-01-20
402,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,2018-01-30
402,2,Chips and Guacamole,,8.9,2018-01-30
402,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-30
402,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-30
403,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",8.99,2018-01-17
403,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2018-01-17
404,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-09
404,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,2018-01-09
404,1,Chips,,2.15,2018-01-09
405,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Cheese, Guacamole]]",11.25,2018-01-09
405,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-09
406,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,2018-01-20
406,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-20
407,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,2018-01-18
407,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.75,2018-01-18
408,1,Canned Soft Drink,[Coke],1.25,2018-01-28
408,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,2018-01-28
408,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,2018-01-28
409,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.49,2018-01-21
409,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98,2018-01-21
410,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",8.75,2018-01-02
410,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-02
410,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Lettuce]]",8.75,2018-01-02
411,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese]]",8.49,2018-01-13
411,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-13
412,1,Bottled Water,,1.5,2018-01-10
412,1,Bottled Water,,1.5,2018-01-10
412,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",8.75,2018-01-10
412,1,Chips and Guacamole,,4.45,2018-01-10
413,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-30
413,1,Canned Soft Drink,[Coke],1.25,2018-01-30
413,1,Carnitas Crispy Tacos,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,2018-01-30
414,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,2018-01-08
414,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2018-01-08
415,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,2018-01-05
415,1,Chips and Guacamole,,4.45,2018-01-05
416,1,Steak Burrito,[Tomatillo Red Chili Salsa],9.25,2018-01-29
416,1,Chicken Bowl,[Fresh Tomato Salsa],8.75,2018-01-29
417,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]",8.99,2018-01-04
417,1,Side of Chips,,1.69,2018-01-04
418,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Black Beans]]",17.5,2018-01-14
419,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2018-01-14
419,1,Barbacoa Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-14
419,1,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-14
420,1,Chicken Burrito,"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-13
420,1,Chips and Guacamole,,4.45,2018-01-13
421,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-23
421,1,Chips and Guacamole,,4.45,2018-01-23
422,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,2018-01-06
422,1,6 Pack Soft Drink,[Sprite],6.49,2018-01-06
423,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,2018-01-07
423,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-07
424,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]",8.49,2018-01-03
424,1,Canned Soda,[Diet Dr. Pepper],1.09,2018-01-03
424,1,Side of Chips,,1.69,2018-01-03
425,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]",9.25,2018-01-26
425,1,Chips and Guacamole,,4.45,2018-01-26
426,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-13
426,1,Canned Soft Drink,[Coke],1.25,2018-01-13
426,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-13
427,1,Chips and Guacamole,,3.99,2018-01-26
427,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream, Cheese]]",8.49,2018-01-26
428,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Lettuce, Guacamole]]",11.75,2018-01-19
428,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Guacamole]]",11.75,2018-01-19
428,1,Chips,,2.15,2018-01-19
429,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Guacamole]]",11.48,2018-01-12
430,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,2018-01-08
430,1,Chips,,2.15,2018-01-08
430,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-08
431,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-02
431,1,Chips,,2.15,2018-01-02
431,1,Canned Soft Drink,[Sprite],1.25,2018-01-02
432,1,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",8.75,2018-01-22
432,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese]]",8.75,2018-01-22
432,1,6 Pack Soft Drink,[Coke],6.49,2018-01-22
433,1,Side of Chips,,1.69,2018-01-14
433,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-14
434,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",8.75,2018-01-11
434,1,Barbacoa Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]",11.75,2018-01-11
435,1,Chicken Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,2018-01-28
435,1,Canned Soda,[Mountain Dew],1.09,2018-01-28
436,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.49,2018-01-08
436,1,Izze,[Clementine],3.39,2018-01-08
437,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,2018-01-16
437,1,Chips,,2.15,2018-01-16
437,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-16
438,1,Carnitas Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",11.48,2018-01-07
438,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,2018-01-07
439,1,Chicken Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,2018-01-23
439,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-23
440,1,Chips and Roasted Chili Corn Salsa,,2.95,2018-01-06
440,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,2018-01-06
440,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,2018-01-06
441,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,2018-01-18
441,1,Chips and Guacamole,,4.45,2018-01-18
442,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Sour Cream, Guacamole]]",11.48,2018-01-25
443,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,2018-01-18
443,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-18
443,1,Chips and Guacamole,,4.45,2018-01-18
444,1,Side of Chips,,1.69,2018-01-25
444,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-25
445,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",8.75,2018-01-03
445,1,Chips and Guacamole,,4.45,2018-01-03
445,1,Bottled Water,,1.5,2018-01-03
446,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]",11.75,2018-01-25
446,1,Chips,,2.15,2018-01-25
447,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Sour Cream]]",8.99,2018-01-02
447,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2018-01-02
448,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",8.75,2018-01-09
448,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-09
448,1,Canned Soft Drink,[Coke],1.25,2018-01-09
449,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",8.75,2018-01-24
449,1,Chips,,2.15,2018-01-24
449,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-24
450,2,Canned Soda,[Dr. Pepper],2.18,2018-01-06
450,2,Canned Soda,[Coca Cola],2.18,2018-01-06
450,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Guacamole]]",11.48,2018-01-06
451,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75,2018-01-16
451,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-16
451,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",11.75,2018-01-16
452,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,2018-01-24
452,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-24
453,1,Chicken Burrito,"[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Cheese]]",10.58,2018-01-14
454,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]",8.99,2018-01-03
454,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2018-01-03
455,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,2018-01-13
455,1,Chips and Guacamole,,4.45,2018-01-13
456,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-14
456,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25,2018-01-14
457,2,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",17.5,2018-01-26
457,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",8.75,2018-01-26
458,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,2018-01-27
458,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",8.75,2018-01-27
459,2,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole]]",22.5,2018-01-16
460,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,2018-01-14
460,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-14
460,1,Chips and Guacamole,,4.45,2018-01-14
461,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.75,2018-01-15
461,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-15
462,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-11
462,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-11
462,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-11
463,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-26
463,1,Side of Chips,,1.69,2018-01-26
464,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,2018-01-21
464,1,Chips and Guacamole,,4.45,2018-01-21
465,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,2018-01-23
465,1,6 Pack Soft Drink,[Coke],6.49,2018-01-23
466,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",8.75,2018-01-23
466,1,Chips and Guacamole,,4.45,2018-01-23
466,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,2018-01-23
467,1,Chips and Guacamole,,4.45,2018-01-10
467,1,Barbacoa Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,2018-01-10
467,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,2018-01-10
468,1,Chips and Guacamole,,4.45,2018-01-20
468,1,Carnitas Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.89,2018-01-20
468,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,2018-01-20
469,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,2018-01-24
469,1,Chips and Fresh Tomato Salsa,,2.95,2018-01-24
469,1,Bottled Water,,1.5,2018-01-24
470,1,Chips and Guacamole,,4.45,2018-01-05
470,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",8.75,2018-01-05
471,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99,2018-01-19
471,1,Bottled Water,,1.09,2018-01-19
471,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-19
471,1,Canned Soda,[Dr. Pepper],1.09,2018-01-19
471,1,Chips and Guacamole,,3.99,2018-01-19
472,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Fajita Veggies, Cheese, Guacamole]]",11.48,2018-01-06
472,1,Veggie Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,2018-01-06
473,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",9.25,2018-01-04
473,1,Chips and Guacamole,,4.45,2018-01-04
474,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",11.48,2018-01-05
475,1,Barbacoa Soft Tacos,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Lettuce]]",9.25,2018-01-13
475,1,Chips and Roasted Chili Corn Salsa,,2.95,2018-01-13
475,1,Barbacoa Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",9.25,2018-01-13
476,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,2018-01-15
476,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,2018-01-15
477,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]",8.99,2018-01-19
477,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,2018-01-19
478,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]",8.75,2018-01-06
478,1,Chips and Tomatillo Green Chili Salsa,,2.95,2018-01-06
478,1,Chips and Guacamole,,4.45,2018-01-06
478,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.89,2018-01-06
479,1,Chicken Burrito,"[Fresh Tomato (Mild), [Guacamole, Rice, Fajita Veggies, Sour Cream, Cheese]]",10.58,2018-01-21
479,1,Chicken Burrito,"[Fresh Tomato (Mild), [Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]",8.19,2018-01-21
479,1,Side of Chips,,1.69,2018-01-21
480,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,2018-01-08
480,1,Chips,,2.15,2018-01-08
480,1,Canned Soft Drink,[Diet Coke],1.25,2018-01-08
481,2,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",17.5,2018-01-06
481,1,6 Pack Soft Drink,[Coke],6.49,2018-01-06
